id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6482356,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,20000000,125752,84600,2023-05-08 15:54:21
6482361,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/8,10000000,2112,1270,2023-05-08 15:54:21
6482366,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/5,10000000,79152,60154,2023-05-08 15:54:21
6482371,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/6,10000000,54560,42746,2023-05-08 15:54:21
6482376,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,4138,2563,2023-05-08 15:54:21
6482381,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/7,10000000,2120,1374,2023-05-08 15:54:21
6482386,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,port,20000000,106873,118732,2023-05-08 15:54:21
6482391,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/8,10000000,2073,1212,2023-05-08 15:54:21
6482396,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/5,10000000,58434,67185,2023-05-08 15:54:21
6482401,HLC9106_DATA_NX93180_SERVICE_02,10.60.221.42,Ethernet1/6,10000000,65044,64610,2023-05-08 15:54:21
6499841,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/37,10000000,19,20,2023-05-08 15:54:21
6499846,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,port,20000000,0,0,2023-05-08 15:54:21
6499851,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/42,10000000,19,19,2023-05-08 15:54:21
6499856,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/41,10000000,19,19,2023-05-08 15:54:21
6499861,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/48,10000000,167542613,14178028,2023-05-08 15:54:21
6499866,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/39,10000000,475648430,88810507,2023-05-08 15:54:21
6499871,HLC9106_DATA_NX93240_BGW_01,10.60.221.39,Ethernet1/38,10000000,12,20,2023-05-08 15:54:21
